Video_ID,Channel_ID,Channel_Name,Video_Title,YouTube_URL,Transcript_Path,Year,DurationSeconds,Transcript_Provider,Family_Count,Family_List,Tool_Total_Mentions,Tool_List,Tactic_Total_Mentions,Dominant_Tactic,Platform_Signal,Tactic_Initial_Access,Tactic_Execution,Tactic_Persistence,Tactic_Privilege_Escalation,Tactic_Credential_Access,Tactic_Lateral_Movement,Tactic_Discovery,Tactic_Command_and_Control,Tactic_Exfiltration,Tactic_Impact,Tool_Cobalt_Strike,Tool_Mimikatz,Tool_PsExec,Tool_Rclone,Tool_MegaNZ,Tool_AnyDesk,Tool_TeamViewer,Tool_BloodHound,Platform_Windows,Platform_Linux,Platform_ESXi
V0435,C50,Darktrace,Using Darktrace / OT for Incident Investigation and Attack Path Modeling,https://www.youtube.com/watch?v=AZUH01JS3ls,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C50_Darktrace/V0435.txt,2025,313,local_asr_whisper,0,,0,,5,Initial_Access,,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V0436,C50,Darktrace,Darktrace and Microsoft: Using Data to Improve AI-Powered Cybersecurity,https://www.youtube.com/watch?v=qHaRxjPBuhw,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C50_Darktrace/V0436.txt,2024,754,local_asr_whisper,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V0437,C50,Darktrace,Common Types of AI in Cybersecurity,https://www.youtube.com/watch?v=_f6m4fnmkwk,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C50_Darktrace/V0437.txt,2024,378,local_asr_whisper,0,,0,,1,Lateral_Movement,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V0438,C50,Darktrace,Preventative Security in Cyber Physical Systems,https://www.youtube.com/watch?v=NfxOTzKPK5w,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C50_Darktrace/V0438.txt,2024,360,local_asr_whisper,0,,0,,9,Initial_Access,Windows,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1
V0439,C50,Darktrace,How Cyber AI Addresses Unique OT Security Challenge,https://www.youtube.com/watch?v=Sb_iY8MgUj4,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C50_Darktrace/V0439.txt,2023,361,local_asr_whisper,0,,0,,2,Initial_Access,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V0440,C50,Darktrace,Protecting OT Infrastructure with AI-Powered Cyber Security,https://www.youtube.com/watch?v=Lusyywj5LvY,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C50_Darktrace/V0440.txt,2023,408,local_asr_whisper,1,Play,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V0441,C12,Kaspersky,Security Services Expertise Center: Alexander Zaytsev on staying ahead of attacks,https://www.youtube.com/watch?v=QjUfR551Ito,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C12_Kaspersky/V0441.txt,2026,2062,whisper_base,0,,0,,20,Initial_Access,Windows,18,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
V0442,C12,Kaspersky,ICS CERT Expertise Center: Evgeny Goncharov on protecting the systems that run our world,https://www.youtube.com/watch?v=xb3wBHeUhIQ,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C12_Kaspersky/V0442.txt,2026,2056,whisper_base,1,Play,0,,17,Impact,,5,0,0,0,0,0,0,1,2,9,0,0,0,0,0,0,0,0,0,0,0
V0443,C12,Kaspersky,"Operational Twilight: APTs, OT, and the geopolitics of a dying climate | Cybelle Oliveira",https://www.youtube.com/watch?v=Y9Mnf4mxfw8,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C12_Kaspersky/V0443.txt,2026,1124,whisper_base,0,,0,,3,Impact,,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
V0444,C23,Microsoft Security,Cybersecurity Risk Management,https://www.youtube.com/watch?v=x-JMCUN9sIQ,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C23_Microsoft_Security/V0444.txt,2026,767,whisper_base,0,,0,,1,Initial_Access,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V0445,C25,Recorded Future,Proactive Defense in 2025: Combating Ransomware and Emerging Threats in Asia Pacific,https://www.youtube.com/watch?v=fuu6BJ1Jvd0,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C25_Recorded_Future/V0445.txt,2024,2237,whisper_base,2,"LockBit, Play",1,Cobalt_Strike,39,Initial_Access,,27,1,1,0,0,1,0,4,0,5,1,0,0,0,0,0,0,0,0,0,0
V0446,C25,Recorded Future,Product Keynote: Leveraging Threat Intelligence for Ransomware Defense | PREDICT 2024,https://www.youtube.com/watch?v=gToplWGiNio,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C25_Recorded_Future/V0446.txt,2024,3399,whisper_base,1,Play,1,Cobalt_Strike,47,Initial_Access,ESXi,20,0,0,0,0,1,6,5,2,13,1,0,0,0,0,0,0,0,1,0,2
V0447,C25,Recorded Future,"Building a Secure Cyber Environment: AI, Ransomware, and National Defense Insights | PREDICT 2024",https://www.youtube.com/watch?v=j2eZppp8BuY,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C25_Recorded_Future/V0447.txt,2024,2150,youtube_api,1,Play,0,,4,Initial_Access,,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V0448,C25,Recorded Future,PREDICT 2024 Key Takeaways & Recorded Future's 2025 Roadmap,https://www.youtube.com/watch?v=s-OTEVlYb2M,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C25_Recorded_Future/V0448.txt,2024,2250,whisper_base,1,Qilin,0,,31,Initial_Access,ESXi,15,0,0,1,0,0,4,1,1,9,0,0,0,0,0,0,0,0,0,0,2
V0449,C25,Recorded Future,"State of Ransomware 2024: New Tactics, Bigger Ransoms, & Tougher Defenses",https://www.youtube.com/watch?v=fJqdFEGd9Yw,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C25_Recorded_Future/V0449.txt,2024,3168,whisper_base,4,"Conti, LockBit, Play, WannaCry",2,"Cobalt_Strike, Mimikatz",38,Impact,Windows,13,0,0,0,1,2,0,1,2,19,1,1,0,0,0,0,0,0,1,0,0
V0450,C25,Recorded Future,Multifaceted Threats to the 2024 Paris Olympics | Intelligence Briefing,https://www.youtube.com/watch?v=aW7SYMcMLug,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C25_Recorded_Future/V0450.txt,2024,3356,whisper_base,0,,0,,4,Impact,,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
V0451,C25,Recorded Future,Navigating Risk: How Threat Intelligence Transforms Financial Services,https://www.youtube.com/watch?v=Mt3pU3PLJtc,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C25_Recorded_Future/V0451.txt,2024,3608,whisper_base,3,"Conti, LockBit, Play",0,,18,Initial_Access,,11,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0
V0452,C25,Recorded Future,Cyber Resilience 2024: Strategies & Lessons from 2023,https://www.youtube.com/watch?v=BU41KfqC3fE,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C25_Recorded_Future/V0452.txt,2024,3632,whisper_base,1,Play,0,,19,Initial_Access,Windows,16,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
V0453,C31,Mandiant,EP24 The Glupteba Takedown: What Happens When Botnet Operators Show Up in Court with Pierre-Marc ...,https://www.youtube.com/watch?v=7IH4oVWRWY8,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C31_Mandiant/V0453.txt,2026,3277,whisper_base,0,,0,,30,Command_and_Control,Windows,6,0,5,0,0,0,2,10,1,6,0,0,0,0,0,0,0,0,2,1,1
V0454,C31,Mandiant,"EP18 10,000 DLLs and Too Much Math - Wrapping Up FLARE-On 12 with the FLARE Team",https://www.youtube.com/watch?v=qPwT_ZEsyq0,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C31_Mandiant/V0454.txt,2025,2866,whisper_base,1,Play,0,,6,Impact,Windows,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,2,0,0
V0455,C31,Mandiant,Expose the Unknowns: Statistical Threat Hunting in Google SecOps,https://www.youtube.com/watch?v=nHgqHnSy8vU,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C31_Mandiant/V0455.txt,2025,306,whisper_base,0,,0,,1,Command_and_Control,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
V0456,C31,Mandiant,Breakout: How Resilient is your Organization to a Ransomware Attack?,https://www.youtube.com/watch?v=51uKx3nbgy0,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C31_Mandiant/V0456.txt,2025,2867,whisper_base,0,,3,"AnyDesk, BloodHound",31,Impact,Windows,6,0,0,3,0,2,3,0,4,13,0,0,0,0,0,1,0,2,6,1,1
V0457,C31,Mandiant,Breakout: Practical Guidance for Building a Proactive Threat Hunting Program,https://www.youtube.com/watch?v=GkQfBaKFpE4,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C31_Mandiant/V0457.txt,2025,2492,whisper_base,1,Qilin,9,"AnyDesk, TeamViewer, BloodHound",15,Initial_Access,Windows,3,3,1,0,0,1,2,2,1,2,0,0,0,0,0,6,1,2,6,0,3
V0458,C31,Mandiant,"Breakout: Impostor Syndrome: How Infostealers, Espionage, And Everyone Else Abuses Identity",https://www.youtube.com/watch?v=15e6riKUUC0,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C31_Mandiant/V0458.txt,2025,2476,whisper_base,1,Play,0,,10,Initial_Access,Windows,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1
V0459,C31,Mandiant,Breakout: AI-DENTITY: Modernizing Identity and Access Management Controls,https://www.youtube.com/watch?v=XNK7Ftowi-8,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C31_Mandiant/V0459.txt,2025,2025,whisper_base,2,"Play, Qilin",0,,5,Privilege_Escalation,Windows,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
V0460,C31,Mandiant,Breakout: Notable Cloud Incidents of 2025: Destructive and Complex Multi-Cloud IR Cases,https://www.youtube.com/watch?v=j7zvaI4QuFg,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C31_Mandiant/V0460.txt,2025,2749,whisper_base,1,Play,2,BloodHound,26,Initial_Access,Windows,10,1,1,0,0,1,4,0,5,4,0,0,0,0,0,0,0,2,2,0,2
V0463,C50,Darktrace,Automated Incident Response in the Cloud - Darktrace at AWS,https://www.youtube.com/watch?v=dqEW-gX4-go,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C50_Darktrace/V0463.txt,2026,1233,whisper_base,0,,0,,0,,ESXi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
V0464,C01,The DFIR Report,IcedID Brings ScreenConnect and CSharp Streamer to ALPHV Ransomware Deployment,https://www.youtube.com/watch?v=-GHRLV1kZQ0,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C01_The_DFIR_Report/V0464.txt,2024,445,whisper_base,0,,13,"Cobalt_Strike, Rclone",56,Command_and_Control,Windows,8,8,2,0,2,6,3,19,6,2,9,0,0,4,0,0,0,0,9,0,0
V0465,C01,The DFIR Report,DFIR Discussions: From IcedID to Dagon Locker Ransomware in 29 Days,https://www.youtube.com/watch?v=NZ2nrmu6wCQ,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C01_The_DFIR_Report/V0465.txt,2024,3407,whisper_base,1,Play,13,"Cobalt_Strike, BloodHound",53,Command_and_Control,Windows,5,6,1,0,0,1,12,16,6,6,5,0,0,0,0,0,0,8,6,0,3
V0466,C01,The DFIR Report,From IcedID to Dagon Locker Ransomware in 29 Days,https://www.youtube.com/watch?v=aYPdrc_hZHI,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C01_The_DFIR_Report/V0466.txt,2024,472,whisper_base,0,,17,"Cobalt_Strike, AnyDesk",55,Command_and_Control,Windows,1,5,1,3,0,2,12,24,6,1,11,0,0,0,0,6,0,0,10,0,0
V0467,C01,The DFIR Report,DFIR Discussions: SEO Poisoning to Domain Control: The Gootloader Saga Continues,https://www.youtube.com/watch?v=v8O4Juln9Qo,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C01_The_DFIR_Report/V0467.txt,2024,3134,whisper_base,1,Royal,4,Cobalt_Strike,107,Execution,Windows,17,36,5,0,1,6,15,20,6,1,4,0,0,0,0,0,0,0,23,0,0
V0468,C01,The DFIR Report,SEO Poisoning to Domain Control: The Gootloader Saga Continues,https://www.youtube.com/watch?v=FNOCcRkd45g,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C01_The_DFIR_Report/V0468.txt,2024,488,whisper_base,0,,4,Cobalt_Strike,42,Initial_Access,Windows,12,6,4,0,0,2,4,12,2,0,4,0,0,0,0,0,0,0,13,0,0
V0469,C01,The DFIR Report,Buzzing on Christmas Eve: Trigona Ransomware in 3 Hours,https://www.youtube.com/watch?v=1oIaHnFpslM,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C01_The_DFIR_Report/V0469.txt,2024,369,whisper_base,0,,2,Cobalt_Strike,23,Initial_Access,Windows,8,0,0,0,0,1,4,6,3,1,2,0,0,0,0,0,0,0,2,0,0
V0472,C02,SANS Digital Forensics and Incident Response,Stay Ahead of Ransomware Livestream: May 2026,https://www.youtube.com/watch?v=n0LFC2T9tV4,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C02_SANS_Digital_Forensics_and_Incident_Response/V0472.txt,2026,3644,whisper_base,1,Royal,4,PsExec,32,Initial_Access,Windows,14,0,0,0,0,5,2,0,3,8,0,0,4,0,0,0,0,0,6,0,5
V0473,C02,SANS Digital Forensics and Incident Response,Stay Ahead of Ransomware - Initial Access via Evolving Social Engineering,https://www.youtube.com/watch?v=1IFeGVyny2c,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C02_SANS_Digital_Forensics_and_Incident_Response/V0473.txt,2026,3615,whisper_base,3,"Black Basta, Hive, Play",2,"AnyDesk, TeamViewer",42,Execution,Windows,15,21,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,43,1,1
V0474,C02,SANS Digital Forensics and Incident Response,Hunting North Korea’s Contagious Interview Operation,https://www.youtube.com/watch?v=BJveyxO_t_c,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C02_SANS_Digital_Forensics_and_Incident_Response/V0474.txt,2026,2116,whisper_base,1,Play,0,,12,Command_and_Control,Windows,1,0,0,1,0,0,0,6,0,4,0,0,0,0,0,0,0,0,2,1,0
V0475,C02,SANS Digital Forensics and Incident Response,"Can’t Stop, Won’t Stop: TA584 Innovates Initial Access",https://www.youtube.com/watch?v=5NUNowKonXM,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C02_SANS_Digital_Forensics_and_Incident_Response/V0475.txt,2026,2027,whisper_base,0,,1,Cobalt_Strike,13,Command_and_Control,Windows,0,4,0,0,1,1,0,7,0,0,1,0,0,0,0,0,0,0,1,0,0
V0476,C02,SANS Digital Forensics and Incident Response,NEW2CTI | Beyond the Feed: CTI That Matters to Business,https://www.youtube.com/watch?v=_xC1qCweFIA,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C02_SANS_Digital_Forensics_and_Incident_Response/V0476.txt,2026,2253,whisper_base,1,Play,0,,38,Initial_Access,Linux,37,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
V0477,C02,SANS Digital Forensics and Incident Response,NEW2CTI | Connecting the Dots: Incident to Campaign Intel,https://www.youtube.com/watch?v=JuHFcs0Lrzg,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C02_SANS_Digital_Forensics_and_Incident_Response/V0477.txt,2026,1923,whisper_base,1,Qilin,0,,3,Command_and_Control,,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
V0478,C02,SANS Digital Forensics and Incident Response,Rhadamanthys and the Limits of Private Sector Ops,https://www.youtube.com/watch?v=J62HquBD1jw,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C02_SANS_Digital_Forensics_and_Incident_Response/V0478.txt,2026,1320,whisper_base,1,Play,1,Cobalt_Strike,6,Initial_Access,Windows,3,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0
V0479,C02,SANS Digital Forensics and Incident Response,NEW2CTI | Bling-Up CTI Requirements with Diamond Model,https://www.youtube.com/watch?v=aJKhO3V0QcQ,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C02_SANS_Digital_Forensics_and_Incident_Response/V0479.txt,2026,1635,whisper_base,0,,0,,6,Discovery,,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
V0480,C03,Black Hat,Black Hat Europe 2025 | Millions of Intranet Devices Are Facing Silent Takeover (On-Demand Only),https://www.youtube.com/watch?v=MVliifh92tQ,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C03_Black_Hat/V0480.txt,2026,2351,whisper_base,0,,0,,31,Initial_Access,,24,4,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
V0481,C03,Black Hat,Black Hat Europe 2025 | Bootstrapping Trust: From Isolated Build Machines to Enclaved CI Pipelines,https://www.youtube.com/watch?v=V411Vadty38,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C03_Black_Hat/V0481.txt,2026,2272,whisper_base,0,,0,,25,Initial_Access,ESXi,10,5,0,1,0,1,0,0,0,8,0,0,0,0,0,0,0,0,2,1,6
V0482,C03,Black Hat,Black Hat Europe | LINE-Break: Cryptanalysis And Reverse Engineering Of Letter Sealing,https://www.youtube.com/watch?v=M640UhgUW5E,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C03_Black_Hat/V0482.txt,2026,2258,whisper_base,0,,0,,45,Impact,,1,1,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0
V0483,C03,Black Hat,Black Hat Europe 2025 | Hacking Smart Cities One Building At A Time - A City Of A Thousand Zero Days,https://www.youtube.com/watch?v=m-5RSjZUl_4,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C03_Black_Hat/V0483.txt,2026,2453,whisper_base,0,,0,,27,Initial_Access,Linux,19,2,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,0
V0484,C03,Black Hat,Black Hat Europe 2025 | China's Nexus APT Exploiting Ivanti Endpoint Manager Mobile,https://www.youtube.com/watch?v=2GzydBBGdbg,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C03_Black_Hat/V0484.txt,2026,969,whisper_base,1,Qilin,0,,36,Initial_Access,Linux,23,2,0,0,0,0,1,3,0,7,0,0,0,0,0,0,0,0,0,2,0
V0485,C03,Black Hat,Black Hat Europe 2025 | Ghosts in the Stream: Exposing Lives and Devices Behind Encrypted Doors,https://www.youtube.com/watch?v=1I8xo-tjJSs,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C03_Black_Hat/V0485.txt,2026,2007,whisper_base,0,,0,,25,Impact,Windows,2,0,0,0,0,0,1,0,0,22,0,0,0,0,0,0,0,0,2,0,0
V0486,C03,Black Hat,Black Hat Europe 2025 | Low-Cost Memory Interposer Attacks On Confidential Computing,https://www.youtube.com/watch?v=AyJqRmIBHKk,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C03_Black_Hat/V0486.txt,2026,2378,youtube_api,0,,0,,48,Impact,ESXi,7,0,0,2,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,1,2
V0487,C03,Black Hat,Black Hat Europe 2025 | The Fragile Lock: Novel Bypasses For SAML Authentication,https://www.youtube.com/watch?v=o5KpYzbQYG0,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C03_Black_Hat/V0487.txt,2026,1802,whisper_base,0,,0,,43,Initial_Access,Linux,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
V0488,C03,Black Hat,SecTor 2025 | Foreign Information Manipulation and Interference (FIMI) (Disinformation 2.0),https://www.youtube.com/watch?v=pjRwkjjhOOM,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C03_Black_Hat/V0488.txt,2026,2594,whisper_base,1,Play,0,,1,Initial_Access,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V0489,C03,Black Hat,SecTor 2025 | Is Your Data Canadian Yet?,https://www.youtube.com/watch?v=R0PM_gjSg7k,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C03_Black_Hat/V0489.txt,2026,2716,whisper_base,1,Play,0,,10,Impact,,1,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
V0490,C04,DEF CON Conference,"DEF CON 33 Recon Village -  Inside the Shadows Tracking RaaS Groups, Cyber Threats - John Dilgen",https://www.youtube.com/watch?v=esKyHO5WjPU,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C04_DEF_CON_Conference/V0490.txt,2025,1950,whisper_base,5,"Cactus, Conti, LockBit, Play, Royal",1,Rclone,37,Exfiltration,Windows,5,0,2,2,0,2,3,1,13,9,0,0,0,1,0,0,0,0,1,0,1
V0491,C04,DEF CON Conference,DEF CON 33 - Voting Village -  DMCA Security Research Exemption and Election Security - Tori Noble,https://www.youtube.com/watch?v=XVJd08ehNs4,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C04_DEF_CON_Conference/V0491.txt,2025,3325,whisper_base,1,Play,0,,26,Impact,,11,0,0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
V0492,C04,DEF CON Conference,"DEF CON 33 -BitUnlocker: Leverage Windows Recovery to Extract BitLocker Secrets - Leviev, Ben Simon",https://www.youtube.com/watch?v=Cc6vrQSVMII,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C04_DEF_CON_Conference/V0492.txt,2025,2306,whisper_base,1,Qilin,0,,81,Impact,Windows,37,4,2,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,17,0,0
